cond_1	cond_2	time	mean_crossval_score	metric
3_item/short	3_item/long	-4.6	0.5572916666666667	roc_auc
3_item/short	3_item/long	-4.59	0.44444444444444453	roc_auc
3_item/short	3_item/long	-4.58	0.3151041666666667	roc_auc
3_item/short	3_item/long	-4.57	0.4418402777777778	roc_auc
3_item/short	3_item/long	-4.56	0.5607638888888888	roc_auc
3_item/short	3_item/long	-4.55	0.47569444444444453	roc_auc
3_item/short	3_item/long	-4.54	0.43229166666666674	roc_auc
3_item/short	3_item/long	-4.53	0.4184027777777778	roc_auc
3_item/short	3_item/long	-4.52	0.5190972222222222	roc_auc
3_item/short	3_item/long	-4.51	0.6189236111111112	roc_auc
3_item/short	3_item/long	-4.5	0.4730902777777778	roc_auc
3_item/short	3_item/long	-4.49	0.5503472222222222	roc_auc
3_item/short	3_item/long	-4.48	0.5060763888888888	roc_auc
3_item/short	3_item/long	-4.47	0.59375	roc_auc
3_item/short	3_item/long	-4.46	0.4652777777777778	roc_auc
3_item/short	3_item/long	-4.45	0.59375	roc_auc
3_item/short	3_item/long	-4.44	0.5338541666666666	roc_auc
3_item/short	3_item/long	-4.43	0.5555555555555556	roc_auc
3_item/short	3_item/long	-4.42	0.7230902777777777	roc_auc
3_item/short	3_item/long	-4.41	0.5199652777777778	roc_auc
3_item/short	3_item/long	-4.4	0.49652777777777773	roc_auc
3_item/short	3_item/long	-4.39	0.5572916666666667	roc_auc
3_item/short	3_item/long	-4.38	0.6328125	roc_auc
3_item/short	3_item/long	-4.37	0.4947916666666667	roc_auc
3_item/short	3_item/long	-4.36	0.5225694444444444	roc_auc
3_item/short	3_item/long	-4.35	0.5564236111111112	roc_auc
3_item/short	3_item/long	-4.34	0.546875	roc_auc
3_item/short	3_item/long	-4.33	0.5008680555555556	roc_auc
3_item/short	3_item/long	-4.32	0.546875	roc_auc
3_item/short	3_item/long	-4.31	0.5581597222222222	roc_auc
3_item/short	3_item/long	-4.3	0.6067708333333335	roc_auc
3_item/short	3_item/long	-4.29	0.46614583333333337	roc_auc
3_item/short	3_item/long	-4.28	0.5755208333333333	roc_auc
3_item/short	3_item/long	-4.27	0.5494791666666666	roc_auc
3_item/short	3_item/long	-4.26	0.5512152777777778	roc_auc
3_item/short	3_item/long	-4.25	0.5868055555555556	roc_auc
3_item/short	3_item/long	-4.24	0.6493055555555556	roc_auc
3_item/short	3_item/long	-4.23	0.7039930555555555	roc_auc
3_item/short	3_item/long	-4.22	0.5277777777777778	roc_auc
3_item/short	3_item/long	-4.21	0.5633680555555555	roc_auc
3_item/short	3_item/long	-4.2	0.5920138888888888	roc_auc
3_item/short	3_item/long	-4.19	0.45572916666666663	roc_auc
3_item/short	3_item/long	-4.18	0.5338541666666667	roc_auc
3_item/short	3_item/long	-4.17	0.5	roc_auc
3_item/short	3_item/long	-4.16	0.5338541666666666	roc_auc
3_item/short	3_item/long	-4.15	0.5729166666666666	roc_auc
3_item/short	3_item/long	-4.14	0.5407986111111112	roc_auc
3_item/short	3_item/long	-4.13	0.5998263888888888	roc_auc
3_item/short	3_item/long	-4.12	0.5833333333333333	roc_auc
3_item/short	3_item/long	-4.11	0.5251736111111112	roc_auc
3_item/short	3_item/long	-4.1	0.5017361111111112	roc_auc
3_item/short	3_item/long	-4.09	0.6814236111111112	roc_auc
3_item/short	3_item/long	-4.08	0.5190972222222222	roc_auc
3_item/short	3_item/long	-4.07	0.6328125	roc_auc
3_item/short	3_item/long	-4.06	0.5277777777777779	roc_auc
3_item/short	3_item/long	-4.05	0.6414930555555556	roc_auc
3_item/short	3_item/long	-4.04	0.6067708333333333	roc_auc
3_item/short	3_item/long	-4.03	0.4930555555555555	roc_auc
3_item/short	3_item/long	-4.02	0.8402777777777778	roc_auc
3_item/short	3_item/long	-4.01	0.9600694444444444	roc_auc
3_item/short	3_item/long	-4.0	0.9513888888888888	roc_auc
3_item/short	3_item/long	-3.99	0.984375	roc_auc
3_item/short	3_item/long	-3.98	0.9661458333333334	roc_auc
3_item/short	3_item/long	-3.97	0.7725694444444444	roc_auc
3_item/short	3_item/long	-3.96	0.6484375	roc_auc
3_item/short	3_item/long	-3.95	0.59375	roc_auc
3_item/short	3_item/long	-3.94	0.6076388888888888	roc_auc
3_item/short	3_item/long	-3.93	0.49826388888888895	roc_auc
3_item/short	3_item/long	-3.92	0.42447916666666663	roc_auc
3_item/short	3_item/long	-3.91	0.6753472222222222	roc_auc
3_item/short	3_item/long	-3.9	0.6059027777777777	roc_auc
3_item/short	3_item/long	-3.89	0.5217013888888888	roc_auc
3_item/short	3_item/long	-3.88	0.6171875	roc_auc
3_item/short	3_item/long	-3.87	0.46614583333333337	roc_auc
3_item/short	3_item/long	-3.86	0.6180555555555555	roc_auc
3_item/short	3_item/long	-3.85	0.4652777777777778	roc_auc
3_item/short	3_item/long	-3.84	0.6137152777777777	roc_auc
3_item/short	3_item/long	-3.83	0.5807291666666667	roc_auc
3_item/short	3_item/long	-3.82	0.6467013888888888	roc_auc
3_item/short	3_item/long	-3.81	0.5885416666666666	roc_auc
3_item/short	3_item/long	-3.8	0.7473958333333334	roc_auc
3_item/short	3_item/long	-3.79	0.6927083333333333	roc_auc
3_item/short	3_item/long	-3.78	0.5824652777777777	roc_auc
3_item/short	3_item/long	-3.77	0.5234375	roc_auc
3_item/short	3_item/long	-3.76	0.5946180555555556	roc_auc
3_item/short	3_item/long	-3.75	0.5199652777777778	roc_auc
3_item/short	3_item/long	-3.74	0.4600694444444444	roc_auc
3_item/short	3_item/long	-3.73	0.5920138888888888	roc_auc
3_item/short	3_item/long	-3.72	0.5694444444444444	roc_auc
3_item/short	3_item/long	-3.71	0.4722222222222222	roc_auc
3_item/short	3_item/long	-3.7	0.49652777777777785	roc_auc
3_item/short	3_item/long	-3.69	0.4765625	roc_auc
3_item/short	3_item/long	-3.68	0.4227430555555556	roc_auc
3_item/short	3_item/long	-3.67	0.6024305555555556	roc_auc
3_item/short	3_item/long	-3.66	0.5685763888888888	roc_auc
3_item/short	3_item/long	-3.65	0.6223958333333333	roc_auc
3_item/short	3_item/long	-3.64	0.6414930555555556	roc_auc
3_item/short	3_item/long	-3.63	0.5564236111111112	roc_auc
3_item/short	3_item/long	-3.62	0.49479166666666663	roc_auc
3_item/short	3_item/long	-3.61	0.5234375	roc_auc
3_item/short	3_item/long	-3.6	0.4609375	roc_auc
3_item/short	3_item/long	-3.59	0.6119791666666666	roc_auc
3_item/short	3_item/long	-3.58	0.5329861111111112	roc_auc
3_item/short	3_item/long	-3.57	0.5416666666666666	roc_auc
3_item/short	3_item/long	-3.56	0.45486111111111105	roc_auc
3_item/short	3_item/long	-3.55	0.546875	roc_auc
3_item/short	3_item/long	-3.54	0.45833333333333337	roc_auc
3_item/short	3_item/long	-3.53	0.5329861111111112	roc_auc
3_item/short	3_item/long	-3.52	0.3411458333333333	roc_auc
3_item/short	3_item/long	-3.51	0.41666666666666663	roc_auc
3_item/short	3_item/long	-3.5	0.4644097222222222	roc_auc
3_item/short	3_item/long	-3.49	0.4036458333333333	roc_auc
3_item/short	3_item/long	-3.48	0.5763888888888888	roc_auc
3_item/short	3_item/long	-3.47	0.6015625	roc_auc
3_item/short	3_item/long	-3.46	0.40798611111111116	roc_auc
