cond_1	cond_2	time	mean_crossval_score	metric
1_item/short	1_item/long	-4.6	0.4800347222222222	roc_auc
1_item/short	1_item/long	-4.59	0.4418402777777778	roc_auc
1_item/short	1_item/long	-4.58	0.6024305555555556	roc_auc
1_item/short	1_item/long	-4.57	0.5	roc_auc
1_item/short	1_item/long	-4.56	0.4765625	roc_auc
1_item/short	1_item/long	-4.55	0.5694444444444444	roc_auc
1_item/short	1_item/long	-4.54	0.7534722222222222	roc_auc
1_item/short	1_item/long	-4.53	0.6614583333333334	roc_auc
1_item/short	1_item/long	-4.52	0.552951388888889	roc_auc
1_item/short	1_item/long	-4.51	0.5633680555555556	roc_auc
1_item/short	1_item/long	-4.5	0.521701388888889	roc_auc
1_item/short	1_item/long	-4.49	0.5642361111111112	roc_auc
1_item/short	1_item/long	-4.48	0.4913194444444444	roc_auc
1_item/short	1_item/long	-4.47	0.4861111111111111	roc_auc
1_item/short	1_item/long	-4.46	0.5911458333333333	roc_auc
1_item/short	1_item/long	-4.45	0.6736111111111112	roc_auc
1_item/short	1_item/long	-4.44	0.5138888888888888	roc_auc
1_item/short	1_item/long	-4.43	0.6032986111111112	roc_auc
1_item/short	1_item/long	-4.42	0.5425347222222222	roc_auc
1_item/short	1_item/long	-4.41	0.5243055555555556	roc_auc
1_item/short	1_item/long	-4.4	0.5347222222222222	roc_auc
1_item/short	1_item/long	-4.39	0.6935763888888888	roc_auc
1_item/short	1_item/long	-4.38	0.6866319444444444	roc_auc
1_item/short	1_item/long	-4.37	0.578125	roc_auc
1_item/short	1_item/long	-4.36	0.5138888888888888	roc_auc
1_item/short	1_item/long	-4.35	0.5798611111111112	roc_auc
1_item/short	1_item/long	-4.34	0.59375	roc_auc
1_item/short	1_item/long	-4.33	0.5651041666666667	roc_auc
1_item/short	1_item/long	-4.32	0.4730902777777778	roc_auc
1_item/short	1_item/long	-4.31	0.6050347222222222	roc_auc
1_item/short	1_item/long	-4.3	0.5720486111111112	roc_auc
1_item/short	1_item/long	-4.29	0.6657986111111112	roc_auc
1_item/short	1_item/long	-4.28	0.5703125	roc_auc
1_item/short	1_item/long	-4.27	0.5199652777777778	roc_auc
1_item/short	1_item/long	-4.26	0.4670138888888889	roc_auc
1_item/short	1_item/long	-4.25	0.5659722222222222	roc_auc
1_item/short	1_item/long	-4.24	0.5894097222222223	roc_auc
1_item/short	1_item/long	-4.23	0.6215277777777778	roc_auc
1_item/short	1_item/long	-4.22	0.4453125	roc_auc
1_item/short	1_item/long	-4.21	0.39409722222222227	roc_auc
1_item/short	1_item/long	-4.2	0.6085069444444444	roc_auc
1_item/short	1_item/long	-4.19	0.4661458333333333	roc_auc
1_item/short	1_item/long	-4.18	0.6467013888888888	roc_auc
1_item/short	1_item/long	-4.17	0.7491319444444444	roc_auc
1_item/short	1_item/long	-4.16	0.7092013888888888	roc_auc
