cond_1	cond_2	time	mean_crossval_score	metric
1_item/short	1_item/long	-4.6	0.5789930555555556	roc_auc
1_item/short	1_item/long	-4.59	0.5859375	roc_auc
1_item/short	1_item/long	-4.58	0.5234375	roc_auc
1_item/short	1_item/long	-4.57	0.5182291666666666	roc_auc
1_item/short	1_item/long	-4.56	0.5911458333333333	roc_auc
1_item/short	1_item/long	-4.55	0.5954861111111112	roc_auc
1_item/short	1_item/long	-4.54	0.6588541666666667	roc_auc
1_item/short	1_item/long	-4.53	0.6059027777777779	roc_auc
1_item/short	1_item/long	-4.52	0.40364583333333337	roc_auc
1_item/short	1_item/long	-4.51	0.5590277777777779	roc_auc
1_item/short	1_item/long	-4.5	0.4618055555555556	roc_auc
1_item/short	1_item/long	-4.49	0.5190972222222223	roc_auc
1_item/short	1_item/long	-4.48	0.5373263888888888	roc_auc
1_item/short	1_item/long	-4.47	0.5269097222222222	roc_auc
1_item/short	1_item/long	-4.46	0.5078125	roc_auc
1_item/short	1_item/long	-4.45	0.5989583333333334	roc_auc
1_item/short	1_item/long	-4.44	0.5954861111111112	roc_auc
1_item/short	1_item/long	-4.43	0.6050347222222223	roc_auc
1_item/short	1_item/long	-4.42	0.49739583333333337	roc_auc
1_item/short	1_item/long	-4.41	0.5581597222222223	roc_auc
1_item/short	1_item/long	-4.4	0.4652777777777778	roc_auc
1_item/short	1_item/long	-4.39	0.48958333333333337	roc_auc
1_item/short	1_item/long	-4.38	0.4852430555555556	roc_auc
1_item/short	1_item/long	-4.37	0.5720486111111112	roc_auc
1_item/short	1_item/long	-4.36	0.5234375	roc_auc
1_item/short	1_item/long	-4.35	0.5182291666666667	roc_auc
1_item/short	1_item/long	-4.34	0.45486111111111116	roc_auc
1_item/short	1_item/long	-4.33	0.6545138888888888	roc_auc
1_item/short	1_item/long	-4.32	0.4210069444444445	roc_auc
1_item/short	1_item/long	-4.31	0.5095486111111112	roc_auc
1_item/short	1_item/long	-4.3	0.5130208333333334	roc_auc
1_item/short	1_item/long	-4.29	0.48003472222222227	roc_auc
1_item/short	1_item/long	-4.28	0.49045138888888884	roc_auc
