cond_1	cond_2	time	mean_crossval_score	metric
3_item/short	3_item/long	-4.6	0.5444	roc_auc
3_item/short	3_item/long	-4.59	0.47446666666666665	roc_auc
3_item/short	3_item/long	-4.58	0.5872333333333333	roc_auc
3_item/short	3_item/long	-4.57	0.4585666666666667	roc_auc
3_item/short	3_item/long	-4.56	0.5517666666666667	roc_auc
3_item/short	3_item/long	-4.55	0.6215666666666666	roc_auc
3_item/short	3_item/long	-4.54	0.5141666666666667	roc_auc
3_item/short	3_item/long	-4.53	0.5004666666666666	roc_auc
3_item/short	3_item/long	-4.52	0.5138666666666667	roc_auc
3_item/short	3_item/long	-4.51	0.4923	roc_auc
3_item/short	3_item/long	-4.5	0.5101666666666667	roc_auc
3_item/short	3_item/long	-4.49	0.6389333333333334	roc_auc
3_item/short	3_item/long	-4.48	0.6347	roc_auc
3_item/short	3_item/long	-4.47	0.6213333333333333	roc_auc
3_item/short	3_item/long	-4.46	0.6373333333333333	roc_auc
3_item/short	3_item/long	-4.45	0.5769666666666667	roc_auc
3_item/short	3_item/long	-4.44	0.5289999999999999	roc_auc
3_item/short	3_item/long	-4.43	0.5838666666666668	roc_auc
3_item/short	3_item/long	-4.42	0.5146	roc_auc
3_item/short	3_item/long	-4.41	0.4733666666666667	roc_auc
3_item/short	3_item/long	-4.4	0.4807	roc_auc
3_item/short	3_item/long	-4.39	0.5972333333333333	roc_auc
3_item/short	3_item/long	-4.38	0.4461666666666666	roc_auc
3_item/short	3_item/long	-4.37	0.4551333333333333	roc_auc
3_item/short	3_item/long	-4.36	0.4790333333333333	roc_auc
3_item/short	3_item/long	-4.35	0.4246333333333333	roc_auc
3_item/short	3_item/long	-4.34	0.5054	roc_auc
3_item/short	3_item/long	-4.33	0.6284333333333333	roc_auc
3_item/short	3_item/long	-4.32	0.46986666666666665	roc_auc
3_item/short	3_item/long	-4.31	0.4867666666666666	roc_auc
3_item/short	3_item/long	-4.3	0.46496666666666664	roc_auc
3_item/short	3_item/long	-4.29	0.4981	roc_auc
3_item/short	3_item/long	-4.28	0.609	roc_auc
3_item/short	3_item/long	-4.27	0.6149333333333333	roc_auc
3_item/short	3_item/long	-4.26	0.5531333333333334	roc_auc
3_item/short	3_item/long	-4.25	0.5161	roc_auc
3_item/short	3_item/long	-4.24	0.5189666666666667	roc_auc
3_item/short	3_item/long	-4.23	0.40636666666666665	roc_auc
3_item/short	3_item/long	-4.22	0.44989999999999997	roc_auc
3_item/short	3_item/long	-4.21	0.5042333333333333	roc_auc
3_item/short	3_item/long	-4.2	0.5387	roc_auc
3_item/short	3_item/long	-4.19	0.5899	roc_auc
3_item/short	3_item/long	-4.18	0.5828333333333333	roc_auc
3_item/short	3_item/long	-4.17	0.5354000000000001	roc_auc
3_item/short	3_item/long	-4.16	0.5624666666666667	roc_auc
3_item/short	3_item/long	-4.15	0.5127666666666666	roc_auc
3_item/short	3_item/long	-4.14	0.6447999999999999	roc_auc
3_item/short	3_item/long	-4.13	0.6651666666666667	roc_auc
3_item/short	3_item/long	-4.12	0.6344	roc_auc
3_item/short	3_item/long	-4.11	0.5661333333333334	roc_auc
3_item/short	3_item/long	-4.1	0.43046666666666666	roc_auc
3_item/short	3_item/long	-4.09	0.5179666666666667	roc_auc
3_item/short	3_item/long	-4.08	0.46606666666666663	roc_auc
3_item/short	3_item/long	-4.07	0.5672666666666666	roc_auc
3_item/short	3_item/long	-4.06	0.5447333333333333	roc_auc
3_item/short	3_item/long	-4.05	0.7771	roc_auc
3_item/short	3_item/long	-4.04	0.6034333333333334	roc_auc
3_item/short	3_item/long	-4.03	0.6474	roc_auc
3_item/short	3_item/long	-4.02	0.7278666666666667	roc_auc
3_item/short	3_item/long	-4.01	0.9062	roc_auc
3_item/short	3_item/long	-4.0	0.7665666666666666	roc_auc
3_item/short	3_item/long	-3.99	0.7469333333333333	roc_auc
3_item/short	3_item/long	-3.98	0.7571333333333333	roc_auc
3_item/short	3_item/long	-3.97	0.6967000000000001	roc_auc
3_item/short	3_item/long	-3.96	0.5480666666666667	roc_auc
3_item/short	3_item/long	-3.95	0.6539	roc_auc
3_item/short	3_item/long	-3.94	0.6503	roc_auc
3_item/short	3_item/long	-3.93	0.6751333333333334	roc_auc
3_item/short	3_item/long	-3.92	0.5880000000000001	roc_auc
3_item/short	3_item/long	-3.91	0.6739333333333334	roc_auc
3_item/short	3_item/long	-3.9	0.7279333333333333	roc_auc
3_item/short	3_item/long	-3.89	0.7711666666666667	roc_auc
3_item/short	3_item/long	-3.88	0.7783666666666667	roc_auc
3_item/short	3_item/long	-3.87	0.6490666666666667	roc_auc
3_item/short	3_item/long	-3.86	0.6913	roc_auc
3_item/short	3_item/long	-3.85	0.6987666666666668	roc_auc
3_item/short	3_item/long	-3.84	0.5702666666666666	roc_auc
3_item/short	3_item/long	-3.83	0.5784	roc_auc
3_item/short	3_item/long	-3.82	0.4804333333333333	roc_auc
3_item/short	3_item/long	-3.81	0.5565666666666667	roc_auc
3_item/short	3_item/long	-3.8	0.6867	roc_auc
3_item/short	3_item/long	-3.79	0.5949333333333333	roc_auc
3_item/short	3_item/long	-3.78	0.562	roc_auc
3_item/short	3_item/long	-3.77	0.4838	roc_auc
3_item/short	3_item/long	-3.76	0.4492333333333333	roc_auc
3_item/short	3_item/long	-3.75	0.5185666666666666	roc_auc
3_item/short	3_item/long	-3.74	0.49116666666666664	roc_auc
3_item/short	3_item/long	-3.73	0.5635	roc_auc
3_item/short	3_item/long	-3.72	0.6251333333333333	roc_auc
3_item/short	3_item/long	-3.71	0.5308333333333333	roc_auc
3_item/short	3_item/long	-3.7	0.6648666666666667	roc_auc
3_item/short	3_item/long	-3.69	0.6211333333333333	roc_auc
3_item/short	3_item/long	-3.68	0.5505666666666666	roc_auc
3_item/short	3_item/long	-3.67	0.6370333333333333	roc_auc
3_item/short	3_item/long	-3.66	0.5381666666666667	roc_auc
3_item/short	3_item/long	-3.65	0.5798000000000001	roc_auc
3_item/short	3_item/long	-3.64	0.5381333333333334	roc_auc
3_item/short	3_item/long	-3.63	0.6390333333333333	roc_auc
3_item/short	3_item/long	-3.62	0.5275666666666666	roc_auc
3_item/short	3_item/long	-3.61	0.5929333333333333	roc_auc
3_item/short	3_item/long	-3.6	0.6053666666666666	roc_auc
3_item/short	3_item/long	-3.59	0.6494666666666666	roc_auc
3_item/short	3_item/long	-3.58	0.5732	roc_auc
3_item/short	3_item/long	-3.57	0.6255	roc_auc
3_item/short	3_item/long	-3.56	0.47983333333333333	roc_auc
3_item/short	3_item/long	-3.55	0.5314666666666668	roc_auc
3_item/short	3_item/long	-3.54	0.5657	roc_auc
3_item/short	3_item/long	-3.53	0.5007666666666667	roc_auc
3_item/short	3_item/long	-3.52	0.5028	roc_auc
3_item/short	3_item/long	-3.51	0.6049	roc_auc
3_item/short	3_item/long	-3.5	0.5362	roc_auc
3_item/short	3_item/long	-3.49	0.4624666666666667	roc_auc
3_item/short	3_item/long	-3.48	0.5230666666666666	roc_auc
3_item/short	3_item/long	-3.47	0.5026333333333333	roc_auc
3_item/short	3_item/long	-3.46	0.5003333333333333	roc_auc
3_item/short	3_item/long	-3.45	0.49959999999999993	roc_auc
3_item/short	3_item/long	-3.44	0.575	roc_auc
