cond_1	cond_2	time	mean_crossval_score	metric
3_item/short	3_item/long	-4.6	0.5693055555555555	roc_auc
3_item/short	3_item/long	-4.59	0.5061458333333334	roc_auc
3_item/short	3_item/long	-4.58	0.42072916666666665	roc_auc
3_item/short	3_item/long	-4.57	0.4719444444444444	roc_auc
3_item/short	3_item/long	-4.56	0.5283333333333333	roc_auc
3_item/short	3_item/long	-4.55	0.2760416666666667	roc_auc
3_item/short	3_item/long	-4.54	0.35135416666666663	roc_auc
3_item/short	3_item/long	-4.53	0.40611111111111114	roc_auc
3_item/short	3_item/long	-4.52	0.45406250000000004	roc_auc
3_item/short	3_item/long	-4.51	0.5691666666666666	roc_auc
3_item/short	3_item/long	-4.5	0.5384027777777778	roc_auc
3_item/short	3_item/long	-4.49	0.5746875	roc_auc
3_item/short	3_item/long	-4.48	0.6894444444444443	roc_auc
3_item/short	3_item/long	-4.47	0.5365972222222223	roc_auc
3_item/short	3_item/long	-4.46	0.5485416666666667	roc_auc
3_item/short	3_item/long	-4.45	0.5301041666666666	roc_auc
3_item/short	3_item/long	-4.44	0.5322222222222223	roc_auc
3_item/short	3_item/long	-4.43	0.6125347222222222	roc_auc
3_item/short	3_item/long	-4.42	0.5217708333333333	roc_auc
3_item/short	3_item/long	-4.41	0.6101736111111111	roc_auc
3_item/short	3_item/long	-4.4	0.690625	roc_auc
3_item/short	3_item/long	-4.39	0.6109722222222222	roc_auc
3_item/short	3_item/long	-4.38	0.7093055555555556	roc_auc
3_item/short	3_item/long	-4.37	0.6115277777777778	roc_auc
3_item/short	3_item/long	-4.36	0.6542013888888889	roc_auc
3_item/short	3_item/long	-4.35	0.5761458333333334	roc_auc
3_item/short	3_item/long	-4.34	0.6121875000000001	roc_auc
3_item/short	3_item/long	-4.33	0.6837847222222222	roc_auc
3_item/short	3_item/long	-4.32	0.6754513888888889	roc_auc
3_item/short	3_item/long	-4.31	0.7374652777777778	roc_auc
3_item/short	3_item/long	-4.3	0.7442013888888889	roc_auc
3_item/short	3_item/long	-4.29	0.7373263888888889	roc_auc
3_item/short	3_item/long	-4.28	0.5567361111111111	roc_auc
3_item/short	3_item/long	-4.27	0.6917708333333334	roc_auc
3_item/short	3_item/long	-4.26	0.6951736111111111	roc_auc
3_item/short	3_item/long	-4.25	0.6658333333333334	roc_auc
3_item/short	3_item/long	-4.24	0.6746527777777778	roc_auc
3_item/short	3_item/long	-4.23	0.6856597222222222	roc_auc
3_item/short	3_item/long	-4.22	0.6928124999999999	roc_auc
3_item/short	3_item/long	-4.21	0.6388888888888888	roc_auc
3_item/short	3_item/long	-4.2	0.6948263888888888	roc_auc
3_item/short	3_item/long	-4.19	0.6185416666666668	roc_auc
3_item/short	3_item/long	-4.18	0.7442361111111111	roc_auc
3_item/short	3_item/long	-4.17	0.6465972222222223	roc_auc
3_item/short	3_item/long	-4.16	0.780625	roc_auc
3_item/short	3_item/long	-4.15	0.7414930555555556	roc_auc
3_item/short	3_item/long	-4.14	0.7353819444444445	roc_auc
3_item/short	3_item/long	-4.13	0.7907638888888888	roc_auc
3_item/short	3_item/long	-4.12	0.6289930555555556	roc_auc
3_item/short	3_item/long	-4.11	0.7819444444444444	roc_auc
3_item/short	3_item/long	-4.1	0.8423611111111111	roc_auc
3_item/short	3_item/long	-4.09	0.7435069444444444	roc_auc
3_item/short	3_item/long	-4.08	0.7426388888888888	roc_auc
3_item/short	3_item/long	-4.07	0.7769097222222222	roc_auc
3_item/short	3_item/long	-4.06	0.6605208333333333	roc_auc
3_item/short	3_item/long	-4.05	0.6363541666666667	roc_auc
3_item/short	3_item/long	-4.04	0.7471180555555555	roc_auc
3_item/short	3_item/long	-4.03	0.788125	roc_auc
3_item/short	3_item/long	-4.02	0.714201388888889	roc_auc
3_item/short	3_item/long	-4.01	0.6373958333333334	roc_auc
3_item/short	3_item/long	-4.0	0.7135763888888889	roc_auc
3_item/short	3_item/long	-3.99	0.7576041666666666	roc_auc
3_item/short	3_item/long	-3.98	0.675	roc_auc
3_item/short	3_item/long	-3.97	0.6188541666666667	roc_auc
3_item/short	3_item/long	-3.96	0.6823263888888889	roc_auc
3_item/short	3_item/long	-3.95	0.7902083333333334	roc_auc
3_item/short	3_item/long	-3.94	0.6977777777777778	roc_auc
3_item/short	3_item/long	-3.93	0.7537499999999999	roc_auc
3_item/short	3_item/long	-3.92	0.7452430555555556	roc_auc
3_item/short	3_item/long	-3.91	0.6332291666666666	roc_auc
3_item/short	3_item/long	-3.9	0.49187499999999995	roc_auc
3_item/short	3_item/long	-3.89	0.5676388888888889	roc_auc
3_item/short	3_item/long	-3.88	0.6240625	roc_auc
3_item/short	3_item/long	-3.87	0.540625	roc_auc
3_item/short	3_item/long	-3.86	0.6142708333333333	roc_auc
