cond_1	cond_2	time	mean_crossval_score	metric
3_item/short	3_item/long	-4.6	0.5072115384615385	roc_auc
3_item/short	3_item/long	-4.59	0.5136217948717948	roc_auc
3_item/short	3_item/long	-4.58	0.5576923076923077	roc_auc
3_item/short	3_item/long	-4.57	0.5673076923076923	roc_auc
3_item/short	3_item/long	-4.56	0.6081730769230769	roc_auc
3_item/short	3_item/long	-4.55	0.4046474358974359	roc_auc
3_item/short	3_item/long	-4.54	0.4230769230769231	roc_auc
3_item/short	3_item/long	-4.53	0.49439102564102566	roc_auc
3_item/short	3_item/long	-4.52	0.31169871794871795	roc_auc
3_item/short	3_item/long	-4.51	0.33814102564102566	roc_auc
3_item/short	3_item/long	-4.5	0.4455128205128206	roc_auc
3_item/short	3_item/long	-4.49	0.5665064102564101	roc_auc
3_item/short	3_item/long	-4.48	0.484775641025641	roc_auc
3_item/short	3_item/long	-4.47	0.5400641025641026	roc_auc
3_item/short	3_item/long	-4.46	0.44310897435897434	roc_auc
3_item/short	3_item/long	-4.45	0.4791666666666667	roc_auc
3_item/short	3_item/long	-4.44	0.6137820512820512	roc_auc
3_item/short	3_item/long	-4.43	0.43749999999999994	roc_auc
3_item/short	3_item/long	-4.42	0.5705128205128205	roc_auc
3_item/short	3_item/long	-4.41	0.47916666666666663	roc_auc
3_item/short	3_item/long	-4.4	0.5120192307692307	roc_auc
3_item/short	3_item/long	-4.39	0.5625	roc_auc
3_item/short	3_item/long	-4.38	0.6802884615384615	roc_auc
3_item/short	3_item/long	-4.37	0.5016025641025641	roc_auc
3_item/short	3_item/long	-4.36	0.45592948717948717	roc_auc
3_item/short	3_item/long	-4.35	0.577724358974359	roc_auc
3_item/short	3_item/long	-4.34	0.5496794871794872	roc_auc
3_item/short	3_item/long	-4.33	0.6354166666666667	roc_auc
3_item/short	3_item/long	-4.32	0.4751602564102564	roc_auc
3_item/short	3_item/long	-4.31	0.6161858974358974	roc_auc
3_item/short	3_item/long	-4.3	0.4302884615384615	roc_auc
3_item/short	3_item/long	-4.29	0.546474358974359	roc_auc
3_item/short	3_item/long	-4.28	0.40224358974358976	roc_auc
