cond_1	cond_2	time	mean_crossval_score	metric
1_item/short	1_item/long	-4.6	0.7529861111111111	roc_auc
1_item/short	1_item/long	-4.59	0.8144791666666666	roc_auc
1_item/short	1_item/long	-4.58	0.7004166666666667	roc_auc
1_item/short	1_item/long	-4.57	0.6779861111111112	roc_auc
1_item/short	1_item/long	-4.56	0.7191666666666667	roc_auc
1_item/short	1_item/long	-4.55	0.8352430555555556	roc_auc
1_item/short	1_item/long	-4.54	0.6778124999999999	roc_auc
1_item/short	1_item/long	-4.53	0.7253125	roc_auc
1_item/short	1_item/long	-4.52	0.5293749999999999	roc_auc
1_item/short	1_item/long	-4.51	0.48052083333333334	roc_auc
1_item/short	1_item/long	-4.5	0.6537847222222222	roc_auc
1_item/short	1_item/long	-4.49	0.7460069444444444	roc_auc
1_item/short	1_item/long	-4.48	0.7006249999999999	roc_auc
1_item/short	1_item/long	-4.47	0.6532638888888889	roc_auc
1_item/short	1_item/long	-4.46	0.6469791666666668	roc_auc
1_item/short	1_item/long	-4.45	0.7210069444444445	roc_auc
1_item/short	1_item/long	-4.44	0.6394097222222223	roc_auc
1_item/short	1_item/long	-4.43	0.5042361111111111	roc_auc
1_item/short	1_item/long	-4.42	0.6312847222222222	roc_auc
1_item/short	1_item/long	-4.41	0.6488888888888888	roc_auc
1_item/short	1_item/long	-4.4	0.6786458333333334	roc_auc
1_item/short	1_item/long	-4.39	0.6118055555555555	roc_auc
1_item/short	1_item/long	-4.38	0.6924652777777778	roc_auc
1_item/short	1_item/long	-4.37	0.6632291666666666	roc_auc
1_item/short	1_item/long	-4.36	0.51125	roc_auc
1_item/short	1_item/long	-4.35	0.5263541666666667	roc_auc
1_item/short	1_item/long	-4.34	0.4872916666666667	roc_auc
1_item/short	1_item/long	-4.33	0.601736111111111	roc_auc
1_item/short	1_item/long	-4.32	0.6619791666666667	roc_auc
1_item/short	1_item/long	-4.31	0.5616666666666668	roc_auc
1_item/short	1_item/long	-4.3	0.5609722222222222	roc_auc
1_item/short	1_item/long	-4.29	0.5325694444444444	roc_auc
1_item/short	1_item/long	-4.28	0.678125	roc_auc
1_item/short	1_item/long	-4.27	0.5619444444444445	roc_auc
1_item/short	1_item/long	-4.26	0.6544444444444444	roc_auc
1_item/short	1_item/long	-4.25	0.5937152777777779	roc_auc
1_item/short	1_item/long	-4.24	0.5259027777777777	roc_auc
1_item/short	1_item/long	-4.23	0.5045138888888889	roc_auc
1_item/short	1_item/long	-4.22	0.5534375	roc_auc
1_item/short	1_item/long	-4.21	0.6114583333333333	roc_auc
1_item/short	1_item/long	-4.2	0.512361111111111	roc_auc
1_item/short	1_item/long	-4.19	0.5703125	roc_auc
1_item/short	1_item/long	-4.18	0.6208333333333333	roc_auc
1_item/short	1_item/long	-4.17	0.5030555555555556	roc_auc
1_item/short	1_item/long	-4.16	0.45972222222222225	roc_auc
1_item/short	1_item/long	-4.15	0.4849652777777778	roc_auc
1_item/short	1_item/long	-4.14	0.5298263888888889	roc_auc
1_item/short	1_item/long	-4.13	0.579965277777778	roc_auc
1_item/short	1_item/long	-4.12	0.5345833333333334	roc_auc
1_item/short	1_item/long	-4.11	0.6698958333333334	roc_auc
1_item/short	1_item/long	-4.1	0.6237847222222221	roc_auc
1_item/short	1_item/long	-4.09	0.6347569444444445	roc_auc
1_item/short	1_item/long	-4.08	0.6721874999999999	roc_auc
1_item/short	1_item/long	-4.07	0.5872222222222223	roc_auc
1_item/short	1_item/long	-4.06	0.6615277777777777	roc_auc
1_item/short	1_item/long	-4.05	0.7312847222222223	roc_auc
1_item/short	1_item/long	-4.04	0.6806597222222223	roc_auc
1_item/short	1_item/long	-4.03	0.6549652777777779	roc_auc
1_item/short	1_item/long	-4.02	0.7708333333333333	roc_auc
1_item/short	1_item/long	-4.01	0.8388888888888888	roc_auc
1_item/short	1_item/long	-4.0	0.7249652777777779	roc_auc
1_item/short	1_item/long	-3.99	0.7216666666666667	roc_auc
1_item/short	1_item/long	-3.98	0.7027430555555556	roc_auc
1_item/short	1_item/long	-3.97	0.667326388888889	roc_auc
1_item/short	1_item/long	-3.96	0.7517708333333333	roc_auc
1_item/short	1_item/long	-3.95	0.6404861111111111	roc_auc
1_item/short	1_item/long	-3.94	0.6975694444444445	roc_auc
1_item/short	1_item/long	-3.93	0.7214930555555555	roc_auc
1_item/short	1_item/long	-3.92	0.8153125	roc_auc
1_item/short	1_item/long	-3.91	0.8402430555555556	roc_auc
1_item/short	1_item/long	-3.9	0.7072222222222222	roc_auc
1_item/short	1_item/long	-3.89	0.6807291666666666	roc_auc
1_item/short	1_item/long	-3.88	0.6240277777777778	roc_auc
1_item/short	1_item/long	-3.87	0.5501736111111111	roc_auc
1_item/short	1_item/long	-3.86	0.5876736111111112	roc_auc
1_item/short	1_item/long	-3.85	0.6805902777777777	roc_auc
1_item/short	1_item/long	-3.84	0.6432986111111111	roc_auc
1_item/short	1_item/long	-3.83	0.7420833333333334	roc_auc
1_item/short	1_item/long	-3.82	0.6301736111111111	roc_auc
1_item/short	1_item/long	-3.81	0.6063194444444444	roc_auc
