cond_1	cond_2	time	mean_crossval_score	metric
3_item/short	3_item/long	-4.6	0.544	roc_auc
3_item/short	3_item/long	-4.59	0.5207999999999999	roc_auc
3_item/short	3_item/long	-4.58	0.6199999999999999	roc_auc
3_item/short	3_item/long	-4.57	0.5296000000000001	roc_auc
3_item/short	3_item/long	-4.56	0.41200000000000003	roc_auc
3_item/short	3_item/long	-4.55	0.5871999999999999	roc_auc
3_item/short	3_item/long	-4.54	0.5544	roc_auc
3_item/short	3_item/long	-4.53	0.5992	roc_auc
3_item/short	3_item/long	-4.52	0.6015999999999999	roc_auc
3_item/short	3_item/long	-4.51	0.5488	roc_auc
3_item/short	3_item/long	-4.5	0.48160000000000003	roc_auc
3_item/short	3_item/long	-4.49	0.5048	roc_auc
3_item/short	3_item/long	-4.48	0.536	roc_auc
3_item/short	3_item/long	-4.47	0.6248	roc_auc
3_item/short	3_item/long	-4.46	0.4552	roc_auc
3_item/short	3_item/long	-4.45	0.47440000000000004	roc_auc
3_item/short	3_item/long	-4.44	0.4216	roc_auc
3_item/short	3_item/long	-4.43	0.6144000000000001	roc_auc
3_item/short	3_item/long	-4.42	0.37439999999999996	roc_auc
3_item/short	3_item/long	-4.41	0.5504	roc_auc
3_item/short	3_item/long	-4.4	0.5232	roc_auc
3_item/short	3_item/long	-4.39	0.4904	roc_auc
3_item/short	3_item/long	-4.38	0.5688	roc_auc
3_item/short	3_item/long	-4.37	0.4328	roc_auc
3_item/short	3_item/long	-4.36	0.5047999999999999	roc_auc
3_item/short	3_item/long	-4.35	0.45599999999999996	roc_auc
3_item/short	3_item/long	-4.34	0.3576	roc_auc
3_item/short	3_item/long	-4.33	0.4304	roc_auc
3_item/short	3_item/long	-4.32	0.33999999999999997	roc_auc
3_item/short	3_item/long	-4.31	0.4736	roc_auc
3_item/short	3_item/long	-4.3	0.4663999999999999	roc_auc
3_item/short	3_item/long	-4.29	0.5056	roc_auc
3_item/short	3_item/long	-4.28	0.4464	roc_auc
3_item/short	3_item/long	-4.27	0.5064	roc_auc
3_item/short	3_item/long	-4.26	0.5327999999999999	roc_auc
3_item/short	3_item/long	-4.25	0.5256000000000001	roc_auc
3_item/short	3_item/long	-4.24	0.5256000000000001	roc_auc
3_item/short	3_item/long	-4.23	0.5872	roc_auc
3_item/short	3_item/long	-4.22	0.5880000000000001	roc_auc
3_item/short	3_item/long	-4.21	0.6368	roc_auc
3_item/short	3_item/long	-4.2	0.5311999999999999	roc_auc
3_item/short	3_item/long	-4.19	0.564	roc_auc
3_item/short	3_item/long	-4.18	0.58	roc_auc
3_item/short	3_item/long	-4.17	0.5319999999999999	roc_auc
3_item/short	3_item/long	-4.16	0.6352	roc_auc
3_item/short	3_item/long	-4.15	0.5944	roc_auc
3_item/short	3_item/long	-4.14	0.5576	roc_auc
3_item/short	3_item/long	-4.13	0.5384	roc_auc
3_item/short	3_item/long	-4.12	0.7248	roc_auc
3_item/short	3_item/long	-4.11	0.672	roc_auc
3_item/short	3_item/long	-4.1	0.6064	roc_auc
3_item/short	3_item/long	-4.09	0.5576	roc_auc
3_item/short	3_item/long	-4.08	0.5791999999999999	roc_auc
3_item/short	3_item/long	-4.07	0.7223999999999999	roc_auc
3_item/short	3_item/long	-4.06	0.7208	roc_auc
3_item/short	3_item/long	-4.05	0.8024	roc_auc
3_item/short	3_item/long	-4.04	0.8104	roc_auc
3_item/short	3_item/long	-4.03	0.764	roc_auc
3_item/short	3_item/long	-4.02	0.66	roc_auc
3_item/short	3_item/long	-4.01	0.7968	roc_auc
3_item/short	3_item/long	-4.0	0.94	roc_auc
3_item/short	3_item/long	-3.99	0.8904	roc_auc
3_item/short	3_item/long	-3.98	0.696	roc_auc
3_item/short	3_item/long	-3.97	0.4984	roc_auc
3_item/short	3_item/long	-3.96	0.6528	roc_auc
