cond_1	cond_2	time	mean_crossval_score	metric
1_item/short	1_item/long	-4.6	0.5952777777777778	roc_auc
1_item/short	1_item/long	-4.59	0.6436458333333334	roc_auc
1_item/short	1_item/long	-4.58	0.5892013888888888	roc_auc
1_item/short	1_item/long	-4.57	0.6238541666666667	roc_auc
1_item/short	1_item/long	-4.56	0.5784722222222223	roc_auc
1_item/short	1_item/long	-4.55	0.6372916666666666	roc_auc
1_item/short	1_item/long	-4.54	0.5893055555555555	roc_auc
1_item/short	1_item/long	-4.53	0.5430902777777779	roc_auc
1_item/short	1_item/long	-4.52	0.6151041666666666	roc_auc
1_item/short	1_item/long	-4.51	0.5651388888888889	roc_auc
1_item/short	1_item/long	-4.5	0.6359375	roc_auc
1_item/short	1_item/long	-4.49	0.543611111111111	roc_auc
1_item/short	1_item/long	-4.48	0.5626041666666666	roc_auc
1_item/short	1_item/long	-4.47	0.4817361111111111	roc_auc
1_item/short	1_item/long	-4.46	0.5388194444444445	roc_auc
1_item/short	1_item/long	-4.45	0.5970833333333334	roc_auc
1_item/short	1_item/long	-4.44	0.5470138888888889	roc_auc
1_item/short	1_item/long	-4.43	0.5957986111111111	roc_auc
1_item/short	1_item/long	-4.42	0.6194791666666667	roc_auc
1_item/short	1_item/long	-4.41	0.5020833333333333	roc_auc
1_item/short	1_item/long	-4.4	0.4822916666666667	roc_auc
1_item/short	1_item/long	-4.39	0.44743055555555555	roc_auc
1_item/short	1_item/long	-4.38	0.6563541666666667	roc_auc
1_item/short	1_item/long	-4.37	0.6833333333333333	roc_auc
1_item/short	1_item/long	-4.36	0.5582291666666668	roc_auc
1_item/short	1_item/long	-4.35	0.5255555555555556	roc_auc
1_item/short	1_item/long	-4.34	0.5380555555555555	roc_auc
1_item/short	1_item/long	-4.33	0.44586805555555564	roc_auc
1_item/short	1_item/long	-4.32	0.43552083333333336	roc_auc
1_item/short	1_item/long	-4.31	0.4839583333333334	roc_auc
1_item/short	1_item/long	-4.3	0.47788194444444443	roc_auc
1_item/short	1_item/long	-4.29	0.5197569444444445	roc_auc
1_item/short	1_item/long	-4.28	0.4307638888888889	roc_auc
1_item/short	1_item/long	-4.27	0.5885763888888889	roc_auc
1_item/short	1_item/long	-4.26	0.6071180555555555	roc_auc
1_item/short	1_item/long	-4.25	0.4773263888888889	roc_auc
1_item/short	1_item/long	-4.24	0.41680555555555554	roc_auc
1_item/short	1_item/long	-4.23	0.4733680555555556	roc_auc
1_item/short	1_item/long	-4.22	0.5281944444444444	roc_auc
1_item/short	1_item/long	-4.21	0.6447222222222222	roc_auc
1_item/short	1_item/long	-4.2	0.5099305555555556	roc_auc
1_item/short	1_item/long	-4.19	0.5134375	roc_auc
1_item/short	1_item/long	-4.18	0.5004513888888888	roc_auc
1_item/short	1_item/long	-4.17	0.5306944444444445	roc_auc
1_item/short	1_item/long	-4.16	0.5017361111111112	roc_auc
1_item/short	1_item/long	-4.15	0.49725694444444446	roc_auc
1_item/short	1_item/long	-4.14	0.5712152777777778	roc_auc
1_item/short	1_item/long	-4.13	0.5755208333333333	roc_auc
1_item/short	1_item/long	-4.12	0.5838541666666667	roc_auc
1_item/short	1_item/long	-4.11	0.4348263888888889	roc_auc
1_item/short	1_item/long	-4.1	0.398125	roc_auc
1_item/short	1_item/long	-4.09	0.5553125	roc_auc
1_item/short	1_item/long	-4.08	0.5096875	roc_auc
1_item/short	1_item/long	-4.07	0.438125	roc_auc
1_item/short	1_item/long	-4.06	0.495625	roc_auc
1_item/short	1_item/long	-4.05	0.5860416666666666	roc_auc
1_item/short	1_item/long	-4.04	0.6851736111111111	roc_auc
1_item/short	1_item/long	-4.03	0.6189930555555556	roc_auc
1_item/short	1_item/long	-4.02	0.6007291666666666	roc_auc
1_item/short	1_item/long	-4.01	0.588125	roc_auc
1_item/short	1_item/long	-4.0	0.5673611111111111	roc_auc
1_item/short	1_item/long	-3.99	0.7144097222222222	roc_auc
1_item/short	1_item/long	-3.98	0.7795833333333333	roc_auc
1_item/short	1_item/long	-3.97	0.7993402777777778	roc_auc
1_item/short	1_item/long	-3.96	0.7618055555555556	roc_auc
1_item/short	1_item/long	-3.95	0.7216666666666667	roc_auc
1_item/short	1_item/long	-3.94	0.7399652777777779	roc_auc
1_item/short	1_item/long	-3.93	0.7918055555555555	roc_auc
1_item/short	1_item/long	-3.92	0.7353819444444445	roc_auc
1_item/short	1_item/long	-3.91	0.5596875	roc_auc
1_item/short	1_item/long	-3.9	0.6958333333333333	roc_auc
1_item/short	1_item/long	-3.89	0.6077777777777778	roc_auc
1_item/short	1_item/long	-3.88	0.6119444444444444	roc_auc
1_item/short	1_item/long	-3.87	0.4428125	roc_auc
1_item/short	1_item/long	-3.86	0.6001041666666667	roc_auc
1_item/short	1_item/long	-3.85	0.5595138888888889	roc_auc
1_item/short	1_item/long	-3.84	0.6020486111111112	roc_auc
1_item/short	1_item/long	-3.83	0.5514930555555555	roc_auc
1_item/short	1_item/long	-3.82	0.4794791666666667	roc_auc
1_item/short	1_item/long	-3.81	0.5165277777777778	roc_auc
1_item/short	1_item/long	-3.8	0.5856250000000001	roc_auc
1_item/short	1_item/long	-3.79	0.6338541666666667	roc_auc
1_item/short	1_item/long	-3.78	0.6860416666666667	roc_auc
1_item/short	1_item/long	-3.77	0.5380555555555556	roc_auc
1_item/short	1_item/long	-3.76	0.6136458333333333	roc_auc
1_item/short	1_item/long	-3.75	0.5151041666666667	roc_auc
1_item/short	1_item/long	-3.74	0.5626388888888889	roc_auc
1_item/short	1_item/long	-3.73	0.45000000000000007	roc_auc
1_item/short	1_item/long	-3.72	0.446875	roc_auc
1_item/short	1_item/long	-3.71	0.5788194444444446	roc_auc
1_item/short	1_item/long	-3.7	0.6485416666666667	roc_auc
1_item/short	1_item/long	-3.69	0.6786111111111112	roc_auc
1_item/short	1_item/long	-3.68	0.5425694444444444	roc_auc
1_item/short	1_item/long	-3.67	0.6030902777777778	roc_auc
1_item/short	1_item/long	-3.66	0.5960763888888889	roc_auc
1_item/short	1_item/long	-3.65	0.6313541666666667	roc_auc
1_item/short	1_item/long	-3.64	0.5571527777777778	roc_auc
1_item/short	1_item/long	-3.63	0.5885416666666666	roc_auc
1_item/short	1_item/long	-3.62	0.5945833333333332	roc_auc
1_item/short	1_item/long	-3.61	0.6475	roc_auc
1_item/short	1_item/long	-3.6	0.6225347222222222	roc_auc
1_item/short	1_item/long	-3.59	0.4894791666666667	roc_auc
1_item/short	1_item/long	-3.58	0.5745486111111111	roc_auc
1_item/short	1_item/long	-3.57	0.5228472222222222	roc_auc
1_item/short	1_item/long	-3.56	0.6146180555555556	roc_auc
1_item/short	1_item/long	-3.55	0.5567013888888889	roc_auc
1_item/short	1_item/long	-3.54	0.6182291666666666	roc_auc
1_item/short	1_item/long	-3.53	0.6762847222222221	roc_auc
1_item/short	1_item/long	-3.52	0.6838541666666667	roc_auc
1_item/short	1_item/long	-3.51	0.7032986111111111	roc_auc
1_item/short	1_item/long	-3.5	0.5597222222222222	roc_auc
1_item/short	1_item/long	-3.49	0.4976041666666667	roc_auc
1_item/short	1_item/long	-3.48	0.4330208333333333	roc_auc
1_item/short	1_item/long	-3.47	0.5464583333333333	roc_auc
1_item/short	1_item/long	-3.46	0.35760416666666667	roc_auc
1_item/short	1_item/long	-3.45	0.5949305555555555	roc_auc
1_item/short	1_item/long	-3.44	0.5295486111111111	roc_auc
1_item/short	1_item/long	-3.43	0.47187500000000004	roc_auc
1_item/short	1_item/long	-3.42	0.5696180555555556	roc_auc
1_item/short	1_item/long	-3.41	0.4722222222222222	roc_auc
1_item/short	1_item/long	-3.4	0.5230208333333333	roc_auc
1_item/short	1_item/long	-3.39	0.5069097222222222	roc_auc
1_item/short	1_item/long	-3.38	0.5283680555555557	roc_auc
1_item/short	1_item/long	-3.37	0.5319791666666667	roc_auc
1_item/short	1_item/long	-3.36	0.46444444444444444	roc_auc
1_item/short	1_item/long	-3.35	0.5670138888888889	roc_auc
1_item/short	1_item/long	-3.34	0.4919097222222223	roc_auc
1_item/short	1_item/long	-3.33	0.5150347222222222	roc_auc
1_item/short	1_item/long	-3.32	0.42250000000000004	roc_auc
1_item/short	1_item/long	-3.31	0.3983333333333333	roc_auc
1_item/short	1_item/long	-3.3	0.5633333333333334	roc_auc
1_item/short	1_item/long	-3.29	0.38819444444444445	roc_auc
1_item/short	1_item/long	-3.28	0.41218750000000004	roc_auc
1_item/short	1_item/long	-3.27	0.3806597222222222	roc_auc
1_item/short	1_item/long	-3.26	0.38211805555555556	roc_auc
1_item/short	1_item/long	-3.25	0.5232986111111111	roc_auc
1_item/short	1_item/long	-3.24	0.5413541666666667	roc_auc
1_item/short	1_item/long	-3.23	0.3597569444444445	roc_auc
1_item/short	1_item/long	-3.22	0.42725694444444445	roc_auc
1_item/short	1_item/long	-3.21	0.4886111111111111	roc_auc
1_item/short	1_item/long	-3.2	0.5954861111111112	roc_auc
1_item/short	1_item/long	-3.19	0.5655208333333334	roc_auc
1_item/short	1_item/long	-3.18	0.5582638888888889	roc_auc
1_item/short	1_item/long	-3.17	0.46368055555555554	roc_auc
1_item/short	1_item/long	-3.16	0.5686458333333333	roc_auc
1_item/short	1_item/long	-3.15	0.43451388888888887	roc_auc
1_item/short	1_item/long	-3.14	0.5241666666666667	roc_auc
1_item/short	1_item/long	-3.13	0.6078472222222222	roc_auc
1_item/short	1_item/long	-3.12	0.4910069444444445	roc_auc
1_item/short	1_item/long	-3.11	0.49541666666666667	roc_auc
1_item/short	1_item/long	-3.1	0.4847222222222222	roc_auc
1_item/short	1_item/long	-3.09	0.5855902777777777	roc_auc
1_item/short	1_item/long	-3.08	0.4747569444444444	roc_auc
1_item/short	1_item/long	-3.07	0.4744097222222222	roc_auc
1_item/short	1_item/long	-3.06	0.5321875	roc_auc
1_item/short	1_item/long	-3.05	0.5514236111111112	roc_auc
1_item/short	1_item/long	-3.04	0.4986805555555555	roc_auc
1_item/short	1_item/long	-3.03	0.47520833333333334	roc_auc
1_item/short	1_item/long	-3.02	0.530625	roc_auc
1_item/short	1_item/long	-3.01	0.6863194444444445	roc_auc
1_item/short	1_item/long	-3.0	0.4994444444444444	roc_auc
1_item/short	1_item/long	-2.99	0.4760763888888889	roc_auc
1_item/short	1_item/long	-2.98	0.5509722222222222	roc_auc
1_item/short	1_item/long	-2.97	0.48631944444444447	roc_auc
1_item/short	1_item/long	-2.96	0.5451736111111112	roc_auc
1_item/short	1_item/long	-2.95	0.40642361111111114	roc_auc
1_item/short	1_item/long	-2.94	0.5246180555555555	roc_auc
1_item/short	1_item/long	-2.93	0.6423958333333334	roc_auc
1_item/short	1_item/long	-2.92	0.6207291666666667	roc_auc
1_item/short	1_item/long	-2.91	0.5238194444444444	roc_auc
1_item/short	1_item/long	-2.9	0.4844097222222222	roc_auc
1_item/short	1_item/long	-2.89	0.4932291666666667	roc_auc
1_item/short	1_item/long	-2.88	0.4916666666666667	roc_auc
1_item/short	1_item/long	-2.87	0.48739583333333336	roc_auc
1_item/short	1_item/long	-2.86	0.46072916666666663	roc_auc
1_item/short	1_item/long	-2.85	0.5640625	roc_auc
1_item/short	1_item/long	-2.84	0.4620833333333333	roc_auc
1_item/short	1_item/long	-2.83	0.57125	roc_auc
1_item/short	1_item/long	-2.82	0.4876736111111111	roc_auc
